diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Square one genetics Grape Glaze,Square one genetics grape glaze,Custom Breeder & Strain,300 watt,"Dr. Earth,Gaia Green,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",26.25,9,3.0,11.0,
Northern Lights Auto - Royal Queen Seeds,Northern Light Automatic,Royal Queen Seeds,200 watt,"BioBizz,General Hydroponics (GHE),",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,HST,",7.75,13,2.0,10.23,10.23
Northern Lights Auto by Seedsman,Northern Lights Auto,Seedsman,100 watt,"General Hydroponics (GHE),Botanicare,Fish Head Farms,Real Growers,Blue Planet Nutrients,",Manual,"GA Grow Tent GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,",6.56,17,1.0,1.76,6.35
Auto Bruce Lemon Diesel,Auto Bruce Lemon Diesel,Super Sativa Seed Club,150 watt,"Down To Earth,Real Growers,Botanicare,",Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",6.56,11,1.0,1.23,5.29
1x1m fc3000 First photos grow,Ghost Train Haze #1,Rare Dankness,300 watt,,Manual,"Soil Grow Medium,",,,,1,1.0,,
my sweet pringles grow️,Auto Night Queen,Dutch Passion,400 watt,,Manual,"Coco Coir Grow Medium,",,,,11,1.0,,0.63
Gorilla Glue Clone,Gorilla glue,Custom Breeder & Strain,650 watt,"Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",,"Topping,LST,HST,ScrOG,Defoliation,Main-Lining,",12.92,14,2.0,,19.05
Glue gelato auto,Glue Gelato Auto,Barney'S Farm,300 watt,"BioBizz,Atami,",,"BioBizz lightmix Grow Medium,",Paper Towel,"LST,",,13,1.0,4.07,
Blue berry fruit white widow,Suzy seeds,Custom Breeder & Strain,,"PLAGRON.,Canna,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,11,3.0,6.35,6.35
Outdoor project ‘22,Exotic Animal,Exotic Seed,,,Manual,,Glass Of Water,"Defoliation,LST,",,20,,,
22 White Whale,Moby Dick Auto,Pev Seeds,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,",Glass Of Water,"Topping,",,13,1.0,1.76,6.63
22 Fave OG Kush,OG Kush Auto,Fast Buds,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,Humalite Grow Medium,",Glass Of Water,"FIMing,",,12,1.0,0.92,3.1
Auto CBD 20:1,CBD Auto 20:1,Fast Buds,250 watt,"Advanced Nutrients,",Hydroponics,"Perlite Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",8.61,14,1.0,10.51,
Green Cush (crack) ILGM,Green Crack,ILGM,300 watt,"Fox Farm,Terpinator,",Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,ScrOG,Defoliation,",Custom,11,3.0,10.56,12.64
Royal Dwarf 2,Royal Dwarf,Royal Queen Seeds,,"BioBizz,Canna,",Manual,"Soil Grow Medium,",,"LST,",,16,1.0,,0.63
Yung gunz,Kush Mintz,Barney'S Farm,,"Canna,",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,",Custom,8,,5.0,5.0
Afghani #1 & Northern Lights Autos,Afghani #1 Automatic,Sensi Seeds,"LED / 400W Phlizon 2000W CREE Cob Series,","Canna,",Manual,"compost Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,worm castings Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Defoliation,LST,",Custom,14,1.0,,
Canna coco run,My own genetics,Custom Breeder & Strain,900 watt,"Canna,",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,Defoliation,",Custom,8,,7.0,
British outdoor organic: seedstockers,BCN Critical XXL Autoflower,Seedstockers,,,Manual,"Soil Grow Medium,",Paper Towel,,,13,,,2.54
Kanka,Amnesia Haze,BulkSeedBank,"LED / 250W Custom,",,Manual,"Soil Grow Medium,",,,,13,,,
SSSC- Auto Bruce Lemon Diesel,Auto Bruce Lemon Diesel,Super Sativa Seed Club,300 watt,,Manual,"Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,",Other,"LST,",,10,1.0,2.2,10.48
"All auto's gelato, gagarin, ww, gg",Gelato Auto,Fast Buds,120 watt,"BioBizz,Dynomyco,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"SoG,LST,Defoliation,",8.61,14,5.0,7.13,28.22
Amnesia Auto x3,Amnesia Auto,Seedsman,300 watt,"BioBizz,",Manual,"Soil Grow Medium,",,,10.76,12,3.0,,
Do si Dos auto x2,Do-Si-Dos Automatic,Zamnesia Seeds,300 watt,,Manual,"Soil Grow Medium,",,,10.76,10,2.0,,
Royal Purple Kush x2,Royal Purple Kush Auto,Emerald Triangle Seeds,300 watt,,Manual,"Soil Grow Medium,",,,10.76,10,2.0,,
Nordic Outdoor NL,Northern Lights Autoflower,Seedstockers,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,12,1.0,,1.59
AUTO_420 Fast buds / BCN,BCN Critical XXL Autoflower,Seedstockers,400 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",,"Topping,",2.15,8,2.0,,5.29
Super Skunk Hydro,Super Skunk,Sensi Seeds,400 watt,,Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Glass Of Water,"SoG,Defoliation,ScrOG,Topping,",15.5,15,6.0,13.05,13.05
BIF DONNIE DARKO (Testers) ft MARSHYDRO,BIF Donnie Darko Auto,Custom Breeder & Strain,1300 watt,,Hydroponics,"Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",,12,5.0,,30.0
Icy G'Fruit,ICED Grapefruit,Female Seeds,300 watt,"Zamnesia,Bio Nova,Growth Technology,Dutchpro USA,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,LST,",3.28,15,1.0,5.36,12.65
Bcn xxl critical /plagron,BCN Critical XXL Autoflower,Seedstockers,540 watt,"PLAGRON.,BioBizz,Bio Tabs,",Manual,,Paper Towel,"Defoliation,SoG,",8.72,14,2.0,3.28,10.23
Sweet Gelato Auto,Sweet Gelato Auto®,Sweet Seeds,300 watt,"Advanced Nutrients,Hesi,Emerald Harvest,Canna,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",10.76,11,1.0,3.35,21.52
Cream Brulee Auto,Cream Brulee Auto,Hypno Seeds,300 watt,"Emerald Harvest,Hesi,Advanced Nutrients,Canna,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"Topping,Defoliation,LST,",21.53,12,1.0,4.23,23.28
#32 Mandarin auto - GFS,Mandarine Auto,Ganja Farmer Seeds,200 watt,"BioBizz,Monkey Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,LST,",8.61,12,1.0,,8.4
22 Wedding Cake,Wedding Cake Auto,Original Sensible Seeds,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,",Glass Of Water,"FIMing,",,12,1.0,0.88,2.96
RQS HulkBerry Auto,Hulkberry Automatic,Royal Queen Seeds,300 watt,"Atami,BioBizz,RQS Organic Nutrients,",,"Soil Grow Medium,",Paper Towel,,,9,1.0,,1.34
Hadeda January 2022,Elixir CBD AUTO,Canuk Seeds,1000 watt,"EHG Easy Hydro Grow,",Hydroponics,"Xxl clay pebbles Grow Medium,Grodan Grow Medium,",,"LST,Flushing,12-12 From Seed,ScrOG,Defoliation,",,17,,,
Booberry Cookies - Ethos,Booberry Cookies RBX,ETHOS Genetics,300 watt,"General Hydroponics (GHE),Botanicare,",Manual,"FFOF Grow Medium,",Glass Of Water,"Defoliation,",32.29,10,1.0,,
Super sativa best photo,Funky Skunk,Expert Seeds,270 watt,,Manual,"Organic living soil Grow Medium,Coco fiber 30 perlite 20 Grow Medium,Perlite Grow Medium,",,,21.53,8,1.0,,3.0
Citradelic Sunset,Citradelic Sunset,ETHOS Genetics,650 watt,"FloraFlex,South Cascade Organics,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"Cropping,FIMing,",,11,1.0,,6.8
Muchacha F7 Auto,Muchacha,Twenty20,,,Drip,"Bushdoctor coco loco premium soil Grow Medium,",Directly In Substrate,"Leaf tucking,Defoliation,LST,",,13,1.0,2.12,10.09
Fastbuds Banana Purple Punch,Banana Purple Punch Auto,Fast Buds,660 watt,"Dutchpro USA,",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,Topping,Defoliation,",,9,1.0,,2.82
*Ganja Farmer Contest* Gorilla Cookies,Gorilla Cookies Auto,Ganja Farmer Seeds,150 watt,"Down To Earth,Real Growers,",Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",13.12,10,1.0,0.53,2.82
First Grow - Jack Herer,Jack Herer,Growers Choice Seeds,100 watt,"General Hydroponics (GHE),Botanicare,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,",Glass Of Water,"Topping,LST,",13.12,15,1.0,,2.19
First Grow - Durban Poison,Durban Poison,Growers Choice Seeds,100 watt,"General Hydroponics (GHE),Botanicare,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,",Glass Of Water,"Topping,LST,",13.12,15,1.0,,2.75
Outdoor season! Fast Buds OG,BubbleGum Auto,Fast Buds,,"Botanicare,Green House Feeding,Gaia Green,",Manual,"Soil Grow Medium,",,"Defoliation,",,FLOWERING,,,
Sugar Cane,Sugar Cane,In House Genetics,400 watt,"BioBizz,",Manual,"Perlite Grow Medium,Peatmoss Grow Medium,Fruit compost Grow Medium,Vermicompost Grow Medium,",,"Topping,HST,LST,ScrOG,",,13,,,
Zombie party by ripper seeds,Zombie Bride,Ripper Seeds,"LED / 150W Mars TS 1000,",,Manual,,,,,12,,,
Critical rqs second run,Critical,Royal Queen Seeds,150 watt,,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,",,3,,,
SenzuBean & Soil Test,Zkittlez Auto,Seedsman,280 watt,"Remo Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",,9,2.0,,
CBD Grow,CBD Charlotte's Angel - Papa Seeds,Custom Breeder & Strain,140 watt,,Manual,"Soil Grow Medium,",Glass Of Water,,,10,2.0,,
Amnesia Zkittlez Auto,Amnesia Zkittlez Auto,Fast Buds,150 watt,"Canna,",Manual,"Coco Coir Grow Medium,",Directly In Substrate,"LST,",10.76,13,1.0,,
RU420 Stardawg - FastBuds,Stardawg Auto,Fast Buds,,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",16.15,12,6.0,29.81,105.82
Northern Lights Auto's.,Nl auto,Custom Breeder & Strain,350 watt,"Gaia Green,",Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"Topping,LST,HST,Defoliation,",,11,2.0,,5.0
Bigbud Indoor,Big Bud,ILGM,"LED / 100W Mars TS 600,","Fox Farm,",Manual,"Soil Grow Medium,",,"Topping,Defoliation,LST,",4,17,1.0,1.5,
Aurora indica/grow dots,Aurora Indica Autoflower,Nirvana,150 watt,"Real Growers,BuildASoil,",Manual,"Soil Grow Medium,",Other,"LST,Defoliation,",,13,,,
Twenty20 Triks Auto,Triks Auto,Twenty20,,"Fox Farm,",Manual,"Soil Grow Medium,",Directly In Substrate,"Pinch,LST,Defoliation,",,9,3.0,,15.8
Mephisto 2 Strain RDWC,Jammy Dodgers #2,Mephisto Genetics,480 watt,"Greenleaf Nutrients,Botanicare,",Hydroponics,"Expanded Clay Grow Medium,",Paper Towel,"LST,Topping,",,12,1.0,,
"1,3g/W Critical Orange punch",Critical Orange Punch,Dutch Passion,480 watt,"Bio Technology,Advanced Nutrients,",Manual,"Ligth mix Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",,16,4.0,22.58,84.66
Vanilla frosting by Silky,Vanilla Frosting,Humboldt Seed Company,240 watt,,Manual,,,"Defoliation,LST,HST,Topping,",3.55,13,1.0,,3.46
Lsd-25,LSD-25 Auto,Fast Buds,600 watt,"General Hydroponics (GHE),Humboldt Nutrients,",Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",39.37,10,1.0,,23.81
Ben Franklin’s Fast Buds,Banana Purple Punch Auto,Fast Buds,,"Real Growers,Down To Earth,Advanced Nutrients,Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"LST,Defoliation,",,10,3.0,3.0,3.0
FastBuds Gorilla Punch,Gorilla Punch Auto,Fast Buds,420 watt,"Humboldts Secret,",Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Clay Pebbles Grow Medium,",Glass Of Water,"LST,Defoliation,HST,",4,12,1.0,,8.3
GoG: Green Crack Organic,Green Crack,Garden Of Green,480 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Earthworm Castings Grow Medium,",,,16,16,2.0,,61.45
BANANA PUNCH,Banana Punch,Barney'S Farm,2590 watt,"Canna,Shogun,",Drip,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"ScrOG,LST,Defoliation,Lollipopping,",61.35,15,13.0,123.46,0.04
Anastasia & Giulia,Girl Scout Cookies Auto,Fast Buds,,"Zamnesia,",Drip,"Soil Grow Medium,",,"Defoliation,",,12,1.0,,4.48
Neue Anfang nue led größerer grow room,Purple Punch Automatic,Royal Queen Seeds,615 watt,"PLAGRON.,Hesi,",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",32.29,9,6.0,,45.86
Girl Scout Cookies Auto,Girl Scout Cookies Auto,Fast Buds,300 watt,"Top Crop,",Manual,,Glass Of Water,"Defoliation,LST,Topping,",5.38,9,1.0,5.29,31.39
1gal indo,Zkittlez Auto,Seedsman,280 watt,,Manual,,,,,10,,,
1G Organic Indo,Gorilla Cookies Auto,Fast Buds,140 watt,,Manual,"Soil Grow Medium,",,,,9,,,
2022 verano,ak 47,Custom Breeder & Strain,"LED / 120W CR600 (1000W),","Top Crop,Grotek,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",,14,,,
Kamikaz Seeds/ Spider Farmer SF4000,Graines de kamikaze,Custom Breeder & Strain,"LED / 300W SE3000,LED / 450W SF-4000,","Madame Grow,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Rockwool Cube,"HST,Main-Lining,Topping,Defoliation,LST,ScrOG,FIMing,",,13,,,
Organic Runtz Muffin,Runtz Muffin,Barney'S Farm,"LED / 240W QB288 240W LM301B Epistar 660nm,",,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Topping,Defoliation,LST,",3.23,21,1.0,,3.39
Kannabia Rullez….,Kannabia Special,Kannabia Seed Company,195 watt,"Organics Nutrients,BioBizz,Hesi,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,",,13,1.0,,9.52
Amnesia Zkittles (FASTBUDS),Amnesia Zkittlez Auto,Fast Buds,300 watt,"Zamnesia,Bio Nova,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",3.28,10,1.0,,6.07
FC3000 SLH GHS 1st DWC,Super Lemon Haze,Green House Seed Co.,300 watt,"Terra Power,BioBizz,General Hydroponics (GHE),",Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Glass Of Water,"underdeveloped growth removal,Whole Plant + Root Drying,Defoliation,Topping,Removal of 3&4th sets of nodes.,",21.53,16,1.0,3.53,24.69
Fastbuds 4 seeds #2,Blackberry Auto,Fast Buds,250 watt,"Top Crop,",Manual,"Soil Grow Medium,",,,43.06,8,1.0,,1.94
Northern lights automatic (cadeau),Northern Light Automatic,Royal Queen Seeds,600 watt,"PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"FIMing,HST,Topping,",4.31,9,1.0,0.26,1.59
Auto Mix Fast Buds/Dutch Passion,Auto Skywalker Haze,Dutch Passion,250 watt,"Top Crop,BioBizz,CannaBioGen,Grotek,",Drip,"Soil Grow Medium,",Peat Pellet,"Topping,LST,HST,Defoliation,",Custom,12,1.0,,2.65
Gorilla Butter F2 White Truffle cut,Fresh Coast White Tru,Custom Breeder & Strain,450 watt,,Manual,"Soil Grow Medium,",,,,9,,,
Seedsman Peyote Gorilla,Peyote Gorilla,Seedsman,400 watt,"Earth Juice,Botanicare,Real Growers,General Hydroponics (GHE),Superthrive,",Manual,"Soil Grow Medium,",,"Super-Cropping,LST,Topping,Defoliation,",,17,1.0,11.57,
Seedstocker,Bruce Banner,Seedstockers,,"BioBizz,Aptus,",Manual,,Directly In Substrate,"LST,Defoliation,",,10,1.0,,0.71
Seedstocker,Bruce Banner,Seedstockers,,"BioBizz,Aptus,",Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"LST,Defoliation,",,10,1.0,,0.53
Anesia seed - auto Betty,Auto Betty,Anesia Seeds,,"BioBizz,Aptus,",Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",,,,8,1.0,,0.35
"Dude, Where's My Cookies?",Forgotten Cookies,Mephisto Genetics,640 watt,"Fox Farm,Fish Head Farms,Terpinator,Advanced Nutrients,",Manual,"Promix HP Grow Medium,",,,52.49,13,1.0,1.64,
Fast Buds/Vipar Spectra,Afghan Kush Auto,Fast Buds,240 watt,"Gaia Green,",Manual,"Other Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,",26.25,10,3.0,,7.76
Peyote critical,Peyote Critical,Barney'S Farm,,,Manual,"Soil Grow Medium,",,"Topping,",,8,1.0,,4.23
1st Grow 3 plant in 45gallon Living Soil,Mimosa Evo,Barney'S Farm,"LED / 300W SP 3000,",,Manual,"Forest Humus Compost Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Earthworm Casting Grow Medium,Biochar 3mm Grow Medium,",,"Main-Lining,Defoliation,ScrOG,LST,Topping,Maintaince,",,17,1.0,8.99,10.23
DYNOMYCO top cuality,Dynomi,Custom Breeder & Strain,,,,"Perlite Grow Medium,",,,,12,3.0,,15.24
Gorilla Punch Auto,Gorilla Punch Auto,Fast Buds,250 watt,"Real Growers,",Hydroponics,"Soil Grow Medium,",,,9.35,11,1.0,4.3,
Fastbuds afghan,Afghan Kush Auto,Fast Buds,300 watt,"General Hydroponics (GHE),Fox Farm,",Manual,"Soil Grow Medium,",,"LST,",,10,1.0,,
"OOH, OOH, THAT SMELL!!!",Citrus Skunk,Canuk Seeds,240 watt,"Emerald Harvest,",Manual,"Soil Grow Medium,Pro-mix hp Grow Medium,",,"Topping,LST,Defoliation,",26.25,18,1.0,,
Strawberry Banana #3,Strawberry Banana Auto,Fast Buds,,"Advanced Nutrients,General Hydroponics (GHE),",Manual,"Soil Grow Medium,",,"Topping,LST,",,11,1.0,,
Dr. Cannas: Gorilla X White Widow,Gorrila Glue #4 × White Widow,Expert Seeds,300 watt,"Zamnesia,BIOCANNA,Bio Nova,",Manual,"Soil Grow Medium,",Peat Pellet,"ScrOG,LST,Defoliation,HST,",10.76,12,5.0,,7.05
supersativaseedclub AutoBruceLemonDiesel,Auto Bruce Lemon Diesel,Super Sativa Seed Club,300 watt,"Zamnesia,BIOCANNA,Bio Nova,",Manual,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,HST,",10.76,9,2.0,,3.53
FASTBUD'S FIRSTTIME OUTDOOR GROWING,Gorilla Cookies Auto,Fast Buds,,"General Hydroponics (GHE),Top Crop,Advanced Nutrients,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",,10,1.0,2.19,10.02
Carebears Autos,Firebudz Genetics/ Carebears Autos,Custom Breeder & Strain,620 watt,"Foop Organic Biosciences,General Hydroponics (GHE),",Manual,"Soil Grow Medium,",,"LST,Tucking leaves, trimmed up the bottoms,Defoliation,Defoliated around sparingly.,Defoliated around sparingly. Mainly any dying leaves.,",Custom,10,,,
GMO Autoflower,GMO Auto,Atlas Seed,480 watt,"GreenGro,Real Growers,Lotus Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,"LST,",29.53,12,1.0,2.74,
Gorilla Punch,Gorilla Punch Auto,Fast Buds,150 watt,"Advanced Nutrients,Terpinator,General Hydroponics (GHE),",Manual,"sunshine mix Grow Medium,",Glass Of Water,"Defoliation,",16.4,11,1.0,,
LSD-25,LSD-25 Auto,Fast Buds,150 watt,"Advanced Nutrients,Terpinator,General Hydroponics (GHE),",Manual,"sunshine mix Grow Medium,",Glass Of Water,"Defoliation,",16.4,11,1.0,,
Blackberry,Blackberry Auto,Fast Buds,150 watt,"Advanced Nutrients,Terpinator,General Hydroponics (GHE),",Manual,"sunshine mix Grow Medium,",Glass Of Water,"Defoliation,",16.4,11,1.0,,
Amnesia Haze,Amnesia Haze Auto,Fast Buds,600 watt,,Manual,"Roots Organic 707 Grow Medium,",Glass Of Water,"Defoliation,Lollipoping,",104.99,11,2.0,,21.13
First Indoor Grow,Strawberry Cookies OG R1,ETHOS Genetics,100 watt,"Professor's Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"LST,Defoliation,HST,Topping,",2,18,1.0,,5.29
First Grow Strawberry Cheesecake Auto,Strawberry Cheesecake Auto,Seedsman,310 watt,"Botanicare,Xtreme Gardening,Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,9.84,12,1.0,,
Seedsman Zkittlez Auto first RDWC grow,Zkittlez Auto,Seedsman,200 watt,"General Hydroponics (GHE),Botanicare,Grotek,",Hydroponics,"Expanded Clay Grow Medium,",Other,"LST,Defoliation,",33.53,13,2.0,9.24,16.17
Test Seed-Tangerine Dream Auto,Tangerine Dream Auto,Barney'S Farm,150 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",Custom,9,1.0,1.69,6.0
PAWLOSKI’S VAULT Ogreberry and BB,Twenty20- Ogreberry Auto,Custom Breeder & Strain,600 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,Popsicle stick,",16.4,13,1.0,,3.0
JoesFirstGrow,Northern Lights Auto,Seedsman,,,,"Soil Grow Medium,",,,,11,2.0,,
Skunk auto U.K. Outdoor,Original auto skun,Custom Breeder & Strain,,"Advanced Nutrients,BioBizz,",Manual,"Soil Grow Medium,",,,,12,1.0,,2.29
"MARS HYDRO 5X5, TS3000, AUTO EXHAUST FAN",15 PHOTOPERIODS,Custom Breeder & Strain,450 watt,"Remo Nutrients,",Manual,"PROMIX HP Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",26.25,19,100.0,,3527.4
(Spanish Moon x Grandpas Stash) - Ethos,Ethos - (Spanish Moon x Grandpas Stash),Custom Breeder & Strain,150 watt,"General Hydroponics (GHE),",Manual,"FFOF Grow Medium,",Glass Of Water,"LST,",32.29,13,1.0,,0.78
Anyone fancy lemonade? Purple lemonade.,Purple Lemonade Auto,Fast Buds,,"Hesi,Shogun,Buddhas Tree,",,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",,11,1.0,,
Pineapple Express,Pineapple Express Auto,Fast Buds,600 watt,"General Hydroponics (GHE),",Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Mineral Wool Grow Medium,",Rockwool Cube,"Defoliation,",52.49,9,1.0,,20.0
Royal Skywalker (RQS),Royal Skywalker,Royal Queen Seeds,260 watt,"Fox Farm,",Manual,"Soil Grow Medium,",Peat Pellet,"Topping,LST,Defoliation,Main-Lining,",,20,3.0,3.28,15.38
Banana kush auto,Banana Kush Auto,Anesia Seeds,"LED / 100W SF-1000,","PLAGRON.,BioBizz,",Manual,"Soil Grow Medium,",,,6.46,7,1.0,0.26,1.02
Blue Dream #15,Blue Dream Auto,Fast Buds,,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Coco Coir Grow Medium,",,"Topping,",,13,,,
Royal cbdv auto,Royal CBDV Automatic,Royal Queen Seeds,,"Green House Feeding,",Manual,"Soil Grow Medium,",,"Defoliation,LST,",,14,1.0,,12.28
Next gen,Belgicanna,Custom Breeder & Strain,"LED / 150W Mars TS 1000,","BioBizz,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"LST,",Custom,11,1.0,,
Polar Light,Belgicanna,Custom Breeder & Strain,150 watt,"Advanced Nutrients,BioBizz,",Hydroponics,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"LST,",Custom,11,,,
"White ICE, Soil x4",White Ice,White Label,339 watt,"Green Buzz Nutrients,TNC (The Nutrient Company),",Manual,"Soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"LST,Defoliation,Main-Lining,",7.75,13,4.0,15.45,59.79
Cotton Candy Cane Viparspectra,Cotton Candy Cane,Emerald Triangle Seeds,240 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,,53.82,16,2.0,,3.07
GFS Rainbow Candy XL *Contest*,Rainbow Candy XL Auto,Ganja Farmer Seeds,100 watt,,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,ScrOG,",9.04,8,2.0,2.72,6.16
Watermelon Candy Viparspectra,Watermelon Candy,Zamnesia Seeds,240 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,5.38,16,2.0,,5.64
Runtz Viparspectra,Runtz,Zamnesia Seeds,240 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,,5.38,16,3.0,,5.29
