diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Kosher Choco Kush ( Amsterdam Genetics ),Kosher Choco Kush,Amsterdam Genetics,410 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,",15.5,15,1,1.87,6.46
Kush Mint x Gelato #41 ( Green House ),Kush Mint X Gelato #41,Green House Seed Co.,410 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,",15.5,17,1,1.98,6.91
Velvet Moon x Watermelon Zkittlez GHSC,AlienZ,Green House Seed Co.,410 watt,"Green House Feeding,",True,Manual,,Paper Towel,"Topping,",15.5,17,1,1.69,7.55
Apple & Bananas #2,- Compound Genetic - Apple,Cookies Seed Bank,410 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,",15.5,19,1,1.98,7.2
Apple & Bananas #1 ( Compound Genetics ),Compound Genetics - Apple & Bananas,Custom Breeder & Strain,410 watt,"Green House Feeding,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Paper Towel,"Topping,",15.5,18,1,,4.44
FullGas ( Exodus Cheese X Sherbert OG ),FullGas,Green House Seed Co.,410 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,",15.5,18,1,2.15,7.65
Super Lemon Haze,Super Lemon Haze,Green House Seed Co.,150 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"ScrOG,",5.27,15,1,,
AUTO BLUE DREAM'MATIC DWC,Blue Dream Auto,Fast Buds,300 watt,"General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"Leaf Tucking,Lollipopping,Defoliation,ScrOG,LST,",7.53,11,1,8.43,36.33
Zamnesia + Seed Stockers,Lava Cake Automatic,Zamnesia Seeds,500 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Hummus Grow Medium,",Glass Of Water,"LST,Defoliation,",Custom,14,,3.53,
Sugar Bomb Punch,Sugar Bomb Punch,Dutch Passion,680 watt,"General Hydroponics (GHE),",True,Manual,"4th Are you a Dutch Passion Master Grower? Win up to €500 worth of cannabis seeds! Awards,",Glass Of Water,"Topping,Defoliation,LST,",4.31,14,1,8.11,25.57
Freaky Girl,Freakshow,Humboldt Seed Company,650 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,15,1,3.35,16.58
Tiny CherryCola Addition 2022,Cherry Cola Auto,Fast Buds,550 watt,,True,Manual,"HID / 400W 400W HPS Grow Bulb,Pro Mix HP Grow Medium,",Paper Towel,,1,10,1,1.44,
pandemic,Moroccan Sativa Landrace,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,10,1,,26.89
Forbidden Runtz hydro,Forbidden Runtz Auto,Fast Buds,100 watt,"BioBizz,Plant Success (Plant Revolution),General Hydroponics (GHE),",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"LST,Defoliation,",,11,1,,
White widow Olympic Peninsula,White Widow,Amsterdam Marijuana Seeds AMS,,,True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",,,,9,5,,63.8
Jack Herer Auto,Jack Herer Auto,Green House Seed Co.,460 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,10.76,12,1,,16.23
2in1 Amnesia Haze Auto Soil LED,Amnesia Haze Auto,Fast Buds,150 watt,"Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",3.23,14,1,,3.81
Gorilla Zkittlez,Gorilla Zkittlez Auto,Fast Buds,680 watt,"Advanced Nutrients,",True,Manual,"TOP CROP HAVY MIX Grow Medium,",Glass Of Water,"LST,Defoliation,",6.46,8,1,7.62,42.33
Acapulco Gold,Acapulco Gold,Barney'S Farm,,,True,,"Other Grow Medium,",,,,22,,,
FBT2212,FBT2212,Fast Buds,150 watt,"General Hydroponics (GHE),NPK Industries,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,11,1,4.06,
Tester gorilla cookies auto,Gorilla Cookies,Ganja Farmer Seeds,"LED / 200W PB2000,","BioBizz,Real Growers,",True,Manual,"CoolGrows GT 24x24x55,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",43.06,12,1,,
Blue Monster by zamnesia seeds,Blue Monster Automatic,Zamnesia Seeds,310 watt,"Growth Technology,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,1.18,10,1,,0.78
Sensi Skunk féminisé,Sensi Skunk,Sensi Seeds,230 watt,,True,Manual,"Soil Grow Medium,",,,6.89,18,6,,8.57
Purple Haze by zamnesia seeds,Purple Haze Automatic,Zamnesia Seeds,310 watt,"Growth Technology,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,1.18,10,1,,0.92
Apple Fritter by Zamnesia Seeds,Apple Fritter Automatic,Zamnesia Seeds,310 watt,"Growth Technology,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,1.18,10,1,,1.27
FIRST INDOOR/OUTDOORGROW,Blueberry,Crop King Seeds,39 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,,,28,,,48
Amnesia Haze Auto - Ganja Farmer Seeds,Amnesia Haze Auto,Ganja Farmer Seeds,100 watt,"BioBizz,",True,Manual,"Other Grow Medium,",Directly In Substrate,"Potted up,Defoliation,",4,11,1,1.28,3.77
Northern lights auto,Northern Lights Autoflower,Seedstockers,100 watt,"BioBizz,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,LST,",,13,,,
RQS Royal Moby 3x,Royal Moby,Royal Queen Seeds,150 watt,"Plant Success (Plant Revolution),Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"Topping,",,9,3,1.59,10.58
PYRAMIDSEEDS — AUTO BLUE PYRAMID,Auto Blue Pyramid,Pyramid Seeds,150 watt,"Green House Feeding,Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Defoliation,",8.61,13,1,2.65,19.22
Playing with the big boys,Frisian Duck,Dutch Passion,140 watt,"Hesi,Shogun,CX-Horticulture,Buddhas Tree,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,Topping,LST,",,15,1,,
Sensi caramelowKushAuto,Caramellow Kush,Sensi Seeds,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,10,1,2.75,
Peyote WiFi Here We Go,Peyote WiFi,Seedsman,480 watt,"Fox Farm,Mammoth Microbes,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,",4,19,1,3.1,12.5
Zkittlez,zkittlez,Delicious Seeds,"LED / 180W Custom,LED / 540W Custom,",,True,,"coco Grow Medium,",,,,,,,
Blueberry Muffin 10 Clone DWC Humbolt,Blueberry Muffin,Humboldt Seed Company,100 watt,"Growth Technology,FloraFlex,General Hydroponics (GHE),",True,Hydroponics,,Other,"LST,Defoliation,",4,13,1,1.15,2.65
Outdoor Photos 2022,Bubba Kush,34 Street Seed Co.,,"Fox Farm,",True,,"Soil Grow Medium,Promix Grow Medium,",,"Topping,HST,LST,Defoliation,",,29,1,2.12,14.11
Blackberry Cake,Blackberry cake,Sensi Seeds,105 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,8.61,12,4,2.36,
Auto Brooklyn Sunrise,Auto Brooklyn Sunrise,Dutch Passion,100 watt,"Advanced Nutrients,Shogun,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",3.88,10,4,,7.18
Orange Cookies auto,Orange Cookies Auto,Tastebudz Genetics,1200 watt,"Nature's Living Soil,Fox Farm,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Directly In Substrate,"FIMing,LST,Topping,",Custom,16,,,
Cherry Cola Fast Buds,Cherry Cola Auto,Fast Buds,150 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",13.12,7,2,2.5,8
1st grow bagseed,Bagseed,Custom Breeder & Strain,600 watt,"Nature's Living Soil,Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,",Custom,18,,,
Skunk #1 - First round,Skunk #1,Sensi Seeds,310 watt,"General Hydroponics (GHE),Advanced Nutrients,Advanced Hydroponics of Holland,",True,Manual,"Soil Grow Medium,",,,8.61,10,3,,3.95
FastBuds Skunk,Skunk Auto,Fast Buds,440 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,Lollipop,Defoliation,",,11,1,,
First grow! closet! MSNL autos,Purple Lemonade Auto,MSNL,205 watt,"Cronk Nutrients,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Directly In Substrate,"Defoliation,Topping,LST,",,13,1,4.2,
RED PURE CBD ORGANIC,Red Pure Auto CBD,Sweet Seeds,150 watt,"Top Crop,PLAGRON.,General Hydroponics (GHE),",True,Manual,"HEAVY MIX TOPCROP Grow Medium,COMPLETE MIX TOPCROP Grow Medium,LIGHT MIX BIOBIZ Grow Medium,PLAGRON PERLITE Grow Medium,",Glass Of Water,,Custom,8,1,,
Doctor's Choice #1,Doctor's Choice #1,Doctor'S Choice,300 watt,,True,Manual,"Top Crop Havy Mix Grow Medium,",Glass Of Water,"Defoliation,LST,",4.31,8,1,3.99,22.5
Apple Fritter,Apple Fritter Automatic,Zamnesia Seeds,300 watt,,True,Manual,"Top Crop Havy Mix Grow Medium,",Glass Of Water,"Defoliation,LST,Topping,",4.31,8,1,6.98,34.71
Black Lebanon SSSC Beauty Contest °*,Black Lebanon,Super Sativa Seed Club,200 watt,"BioBizz,Green House Feeding,Aptus,Nortembio,Atami,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Potting,LST,Defoliation,Pollination,",6.89,14,1,4.59,22.93
MOHAN RAM ORGANIC,Mohan Ram Auto®,Sweet Seeds,150 watt,"Top Crop,PLAGRON.,General Hydroponics (GHE),",True,Manual,"HEAVY MIX TOPCROP Grow Medium,COMPLETE MIX TOPCROP Grow Medium,LIGHT MIX BIOBIZ Grow Medium,PLAGRON PERLITE Grow Medium,",Glass Of Water,,Custom,8,1,,
Lets begin!,Girl Scout Cookies Auto,Seedstockers,"LED / 150W (×2) Mars TS 1000,LED / 100W Bloomspect S1000,LED / 150W Custom,","Advanced Nutrients,Green House Feeding,Botanicare,",True,Manual,,,"Defoliation,",10.76,11,3,,52.91
Fastbuds Gorilla Cookies,Gorilla Cookies Auto,Fast Buds,1000 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,3,10,1,,3
Bannana purple punch,Banana Purple Punch Auto,Fast Buds,"LED / 220W Custom,","Dr. Earth,",True,Manual,"Soil Grow Medium,",,"Topping,",86.12,8,3,,6.5
420fastbudz,Blackberry Auto,Fast Buds,220 watt,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"12-12 From Seed,Defoliation,",26.25,8,1,,1.5
ORANGE DIESEL ORGANIC ROUND 2,Orange Diesel Auto,Original Sensible Seeds,150 watt,"Top Crop,PLAGRON.,General Hydroponics (GHE),",True,Manual,"HEAVY MIX TOPCROP Grow Medium,COMPLETE MIX TOPCROP Grow Medium,LIGHT MIX BIOBIZ Grow Medium,PLAGRON PERLITE Grow Medium,",Glass Of Water,,Custom,8,1,,
Organically ganjah farmer,Gelato Cookies,Ganja Farmer Seeds,,,,,,Paper Towel,"Defoliation,",,21,,,
ORIGINAL BUBBLEGUM ORGANIC,BubbleGum Auto,Fast Buds,150 watt,"Top Crop,PLAGRON.,General Hydroponics (GHE),",True,Manual,"HEAVY MIX TOPCROP Grow Medium,COMPLETE MIX TOPCROP Grow Medium,LIGHT MIX BIOBIZ Grow Medium,PLAGRON PERLITE Grow Medium,",Glass Of Water,,Custom,8,1,,
Season 3,London Mint Cake,T.H.Seeds,480 watt,"Remo Nutrients,",True,Manual,,,"Topping,LST,HST,Defoliation,Main-Lining,12-12 From Seed,",32.28,16,2,5.57,
ORANGE SHERBET ORGANIC,Orange Sherbet Auto,Fast Buds,150 watt,"Top Crop,PLAGRON.,General Hydroponics (GHE),",True,Manual,"HEAVY MIX TOPCROP Grow Medium,COMPLETE MIX Grow Medium,LIGHT MIX BIOBIZ Grow Medium,PLAGRON PERLITE Grow Medium,",Glass Of Water,,Custom,8,1,,
16x Gorilla Cookies Fast Buds 42,Gorilla Cookies Auto,Fast Buds,450 watt,"Advanced Nutrients,",True,Drip,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",1076.39,10,16,45.89,168.26
TROPICANA POISON ORGANIC,Tropicanna Poison XL Auto,Sweet Seeds,150 watt,"Top Crop,PLAGRON.,General Hydroponics (GHE),",True,Manual,"HEAVY MIX TOPCROP Grow Medium,COMPLETE MIX TOPCROP Grow Medium,LIGHT MIX BIOBIZ Grow Medium,PLAGRON PERLITE Grow Medium,",Glass Of Water,,Custom,8,1,,
White Widow auto,White Widow XXL Auto,Barney'S Farm,140 watt,"CX-Horticulture,Gen1:11,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,11,1,2.26,
Kosher cake outdoor cz,Kosher Cake Auto,Fast Buds,,"BioBizz,",True,Manual,"Soil Grow Medium,",,"Defoliation,12-12 From Seed,Main-Lining,",,9,1,,1.41
D.A.L.I Autoflowering,Dali Auto,Caucasian Seeds,300 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,,Apollo Horticulture,10,1,1.27,1.27
"3rd Try Critical, Cookies, Bruce",Cookies Gelato,Royal Queen Seeds,500 watt,"Canna,",True,Aeroponics,"Mineral Wool Grow Medium,",Paper Towel,"Topping,ScrOG,Defoliation,",10.76,15,2,9.52,46.53
Auto OG Kush,Auto OG Kush,BulkSeedBank,150 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,",5.27,11,,,
Amirani from Sakartvelo - Autoflowering,Amirani Auto,Caucasian Seeds,200 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,11,1,2.36,2.36
Critical Auto,Auto Critical,Blk.Seeds,,,True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",Paper Towel,,,10,,,
Caucasian Seeds Medea Autoflowering,Medea Autoflowering,Caucasian Seeds,200 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,9,1,2.75,2.75
Wenig Zeit zur Dokumentation,Biscotti Mintz,Barney'S Farm,1090 watt,"Athena,Advanced Nutrients,Terpinator,",True,Aeroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",,"Topping,LST,Defoliation,",31,15,1,,84.66
Sour diesel auto,Sour Diesel Auto,Seedstockers,150 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,,861.11,11,1,1.23,
PP WC SB GC FASTBUDS,Purple Punch Auto,Fast Buds,480 watt,"Advanced Nutrients,",True,Manual,"Cannaterra Profissional Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,11,3,13.57,
Bx1 Kale,Bx1 SaiyanLettuce,Custom Breeder & Strain,490 watt,"Purpinator,",True,Manual,"Soil Grow Medium,",,,3.28,9,2,,6
Super Skunk Auto x Northen Lights Auto,Auto Skunk,Original Sensible Seeds,600 watt,"Canna,CannaBioGen,BioBizz,Earth Juice,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Topping,SoG,ScrOG,",10.76,8,3,,
Green Gelato (Grow 33),Green Gelato,Royal Queen Seeds,128 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"ScrOG,Topping,LST,Defoliation,",3.88,16,1,,23.99
Mimosa from Royal Queen Seeds,Mimosa,Royal Queen Seeds,240 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",Custom,14,2,,
First own grow,Amnesia Haze x Purple Punch,Ripper Seeds,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"ScrOG,FIMing,Topping,Defoliation,LST,Main-Lining,",6.89,19,1,,
Durban Poison Indoor/Oudoor Summer 2022,Durban Poison,Nirvana,"LED / 1400W Double Chips 2000W,LED / 27W 24 Inch Vertical Mount Full Spectrum,","Fish Head Farms,Down To Earth,Real Growers,",True,Drip,"Soil Grow Medium,",Paper Towel,"Main-Lining,Topping,",,29,1,,170.37
Spanish Moon,Lovin’ In Her Eyes - Spanish Moon S1,Custom Breeder & Strain,315 watt,"Botanicare,Real Growers,Fox Farm,FloraFlex,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Topping,LST,",8,15,1,0.88,
Space Gas 2 by:eaegifts,Space Gas,Custom Breeder & Strain,720 watt,"J.R. Peters, Inc.,Real Growers,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"LST,Defoliation,",,11,1,,
Clone/Mom,The clone,Custom Breeder & Strain,"LED / 100W HLG 100 V2,","J.R. Peters, Inc.,General Hydroponics (GHE),Real Growers,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,HST,Defoliation,",,8,1,,
First Organic Grow,seed supreme auto northern lights,Custom Breeder & Strain,,"Down To Earth,Real Growers,Element Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Peat moss Grow Medium,",,"Defoliation,LST,",,28,3,,15.17
Wedding Cheesecake - Mars Hydro TS1000,Wedding Cheesecake Auto,Fast Buds,150 watt,"Bio Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",,11,1,2.79,
Top strain,Applelicious,In House Genetics,300 watt,,True,Manual,"Soil Grow Medium,",,"LST,Topping,ScrOG,",,17,1,,3.07
Gorilla R.,Royal Gorilla,Royal Queen Seeds,300 watt,,True,Manual,,,"LST,ScrOG,Defoliation,",,10,1,,
Ethos banana hammock,Banana Hammock R1,ETHOS Genetics,400 watt,"Down To Earth,Real Growers,Blue Planet Nutrients,PRO-MIX,BuildASoil,",True,Manual,"CoolGrows GT 36x36x72,Soil Grow Medium,",,"ScrOG,LST,HST,Topping,Defoliation,",,16,4,,16
Cream mandarine,Cream Mandarine Auto®,Sweet Seeds,90 watt,"General Hydroponics (GHE),",True,,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,9,1,,3.17
Black Jack,Black Jack®,Sweet Seeds,100 watt,"BioBizz,Jungle indabox,Advanced Hydroponics of Holland,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",3.88,14,1,0.25,3.17
"Jammy dodgers #2 ,el chemi kiwi",Jammy Dodgers #2,Mephisto Genetics,750 watt,"Oregon’s Only (Nectar for the Gods),South Cascade Organics,Fish Head Farms,",True,Drip,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"HST,Defoliation,LST,",328.08,10,90,,
Doctor's Choice Auto #1,Doctor's Choice #1,Doctor'S Choice,150 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",5.27,10,1,,
Nag Champa,Nag Champa - Terpfi3nd,Custom Breeder & Strain,,,True,Manual,,Other,"FIMing,Defoliation,",,12,,,
Blackout Truffle,Blackout Truffle - Terpfi3nd,Custom Breeder & Strain,,,True,Manual,,Other,"FIMing,Defoliation,",,12,,,
Amnesia outside haze outside,Amnesia Regular,Seedsman,,,True,Manual,"Soil Grow Medium,",,"Topping,",,10,1,,14.11
AutoFlowers Paza,LSD-25 Auto,Fast Buds,800 watt,"T-REX,",True,,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Peat Pellet,"LST,Defoliation,",,12,,,
Strawberry Banana Feminised,Strawberry Banana Feminised,Custom Breeder & Strain,120 watt,"General Hydroponics (GHE),Advanced Nutrients,Vitalink,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"Defoliation,LST,",6.46,21,1,0.5,3.17
Wedding Glue,Wedding Glue Auto,Fast Buds,680 watt,"Advanced Nutrients,",True,Manual,"ROP CROP HAVY MIX Grow Medium,",Glass Of Water,"LST,Defoliation,",6.46,8,1,4.23,20.81
Gorilla Zkittlez,Gorilla Zkittlez Auto,Fast Buds,680 watt,"Advanced Nutrients,",True,Manual,,Glass Of Water,"LST,Defoliation,",6.46,8,1,7.37,37.92
3M ★ ꞴLΛȻ₭ SUƓΛɌ,Black Sugar,Seedsman,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Minerals Grow Medium,Humus Grow Medium,Bocashi Grow Medium,",Directly In Substrate,"Defoliation,Foliar H2O2,Living mulch,Solid amendments activated,Forced darkness,Death row,Topping,LST,",0.86,14,1,1.23,4.73
AutoRun Sweet ZZ / Fat Banana,Sweet ZZ Automatic,Royal Queen Seeds,200 watt,"BioBizz,",True,Drip,,Peat Pellet,"LST,",10.76,16,3,4.59,
Gas basket,Gas Basket,Exotic Genetix,,"Xtreme Gardening,",True,Manual,"Soil Grow Medium,",Other,"LST,Topping,",,FLOWERING,,,
"Amnesia Haze auto ""Tough Stop Trio""",Amnesia Haze Auto,Expert Seeds,150 watt,"BioBizz,Plant Success (Plant Revolution),General Hydroponics (GHE),Growth Technology,",True,Hydroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Paper Towel,,12.92,13,1,2.79,6
Auto Creeper,Auto Creeper,Super Sativa Seed Club,"LED / 150W P1500,",,True,Manual,,,,,9,,,
Northern Light Auto #3 (RQS),Northern Light Automatic,Royal Queen Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",1.29,14,1,1.8,8.92
The forge (gnome automatics),Forge,Custom Breeder & Strain,,"BuildASoil,Real Growers,Neptune's Harvest,Coast of Maine,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Other Grow Medium,",Directly In Substrate,"LST,Defoliation,",,15,,,
Mandanga #11,Mandanga #11,Custom Breeder & Strain,300 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,SoG,Defoliation,",10.76,13,1,,
OG kush albuquerque fem,Og kush albuquerque,Custom Breeder & Strain,300 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,SoG,Defoliation,",10.76,13,1,,
Kush mintz fast,Kush Mintz Fast,Original Sensible Seeds,300 watt,,True,Manual,"Soil Grow Medium,",,"Topping,SoG,Defoliation,",10.76,13,1,,
A.M.G fem,Amnesia Mac Ganja,Royal Queen Seeds,300 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,SoG,Defoliation,",10.76,13,1,,
Banana sherbet fem,Banana Sherbet,Original Sensible Seeds,300 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,SoG,Defoliation,",10.76,13,2,,
Fat banana fem,Fat Banana,Royal Queen Seeds,300 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,SoG,Defoliation,",10.76,13,1,,
Pink kush fem,Pink Kush,Barney'S Farm,300 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,SoG,Defoliation,",10.76,13,1,,
Mimozz fem,Mimozz,Perfect Tree,300 watt,,True,Manual,,Paper Towel,"Topping,SoG,Defoliation,",10.76,13,1,,
Super Sativa Bourbon auto outdoor,Sweet Bourbon Auto Kush,Super Sativa Seed Club,,"Mammoth Microbes,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,10,1,0.71,0.71
Humboltd - forbidden dream (out),Forbidden Dream,Humboldt Seed Organization,,"General Hydroponics (GHE),Green House Feeding,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"Main-Lining,Defoliation,Super Croping,LST,",,18,1,59.97,183.42
Sensi Super Skunk,Super Skunk Automatic,Sensi Seeds,"LED / 600W Custom,LED / 600W Custom,","Advanced Nutrients,Purpinator,Hesi,Green House Feeding,General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",,"FIMing,ScrOG,Defoliation,",Custom,FLOWERING,,,
Banana Purple Punch,Banana Purple Punch Auto,Fast Buds,150 watt,"BioBizz,Ecothrive,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,",Custom,12,3,5.89,
First Grow,Venus Blue,Mosca Seeds,760 watt,"BuildASoil,Rootwise Soil Dynamics,",True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Living soil Grow Medium,",Directly In Substrate,"HST,Defoliation,Topping,LST,",82.02,13,1,6.35,
Royal Critical Auto,Royal Critical Automatic,Royal Queen Seeds,250 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,10,1,,
1st Photos GrowDots/Blumats GMO,Mamiko Seeds - Chem Cookies,Custom Breeder & Strain,480 watt,"Real Growers,Fish Head Farms,Botanicare,Advanced Nutrients,General Hydroponics (GHE),",True,Drip,"Coco Loco Grow Medium,",Paper Towel,"Defoliation,ScrOG,FIMing,",12,17,3,17.46,
